id,name,country,lat,lon
1688338,Santa Clara,PH,13.75361,121.060562
1688342,Santa Cecilia,PH,14.10417,122.249718
1688343,Santa Catalina Sur,PH,13.87167,121.43306
1688345,Santa Catalina Norte,PH,13.87083,121.357498
1688351,Santa Catalina,PH,17.59667,120.359169
1688368,Santa Brigida,PH,12.56783,121.489014
1688372,Santa Barbara,PH,16.0009,120.402298
1688393,Santa Ana,PH,18.46986,122.147751
1688420,Santa,PH,17.486,120.434799
1688425,San Simon,PH,14.9996,120.7808
1688432,San Sebastian,PH,17.62583,120.363609
1688456,San Roque Dau First,PH,14.9784,120.574097
1688462,San Roque,PH,13.15472,123.754173
1688590,San Ricardo,PH,15.5959,120.972702
1688594,San Remigio,PH,11.0809,123.938103
1688607,San Ramon,PH,17.4135,120.707603
1688642,San Rafael,PH,14.94833,120.962219
1688687,San Quintin,PH,17.5424,120.519897
1688692,Sonquil,PH,15.9883,120.389801
1688696,San Policarpo,PH,12.1791,125.507202
1688697,San Policarpio,PH,12.0675,124.5625
1688715,San Pedro Apartado,PH,15.83528,120.566109
1688725,San Pedro,PH,17.200001,121.883331
1688754,San Pedro One,PH,14.05341,121.145363
1688781,City of San Pedro,PH,14.35,121.01667
1688786,San Patricio,PH,15.0953,120.7295
1688789,Lloren,PH,16.333099,120.432899
1688795,San Pascual,PH,13.7975,121.034172
1688812,San Pablo City,PH,14.06667,121.316673
1688828,San Pablo,PH,14.9696,120.619698
1688859,San Nicolas,PH,18.172501,120.595299
1688912,San Narciso,PH,15.0143,120.080299
1688949,San Miguel,PH,15.42194,120.600563
1689045,San Matias,PH,11.0,122.666672
1689051,San Mateo,PH,17.137541,121.745338
1689078,San Martin,PH,8.56111,124.771393
1689080,San Mariano,PH,16.982651,122.014038
1689089,Maragusan (San Mariano),PH,7.43333,126.0
1689099,San Marcelino,PH,14.97418,120.157333
1689106,San Manuel,PH,17.02375,121.635742
1689123,San Luis,PH,16.967501,121.831108
1689154,San Lucas,PH,13.7062,123.203201
1689159,San Lorenzo,PH,18.132299,120.630501
1689168,Sanlibo,PH,15.91667,120.550003
1689171,San Leonardo,PH,15.363,120.963898
1689177,Sankanan,PH,8.31556,124.858063
1689191,San Julian,PH,11.75361,125.455833
1689220,San Juan de Mata,PH,15.53556,120.529167
1689236,San Juan,PH,17.74222,120.458328
1689383,Malino,PH,15.1257,120.672699
1689395,San Jose del Monte,PH,14.81389,121.04528
1689396,City of San Jose Del Monte,PH,14.81667,121.116669
1689399,San Jose de Buan,PH,12.0529,125.025101
1689413,San Jose,PH,17.892691,121.871246
1689433,Tabacao,PH,15.6414,120.934898
1689515,Agcogon,PH,12.06146,121.959106
1689578,San Jorge,PH,11.98083,124.823891
1689589,San Joaquin,PH,14.04695,121.218643
1689603,San Jacinto,PH,16.072599,120.438301
1689609,Catigbian,PH,9.8501,123.999397
1689623,Laug,PH,15.0471,120.7509
1689635,San Isidro,PH,17.465,120.6035
1689811,Batobato,PH,6.82522,126.084579
1689830,San Ildefonso,PH,17.622219,120.396667
1689846,San Ignacio,PH,7.1189,126.48838
1689852,San Guillermo,PH,16.725401,121.809799
1689867,San Gregorio,PH,14.0297,121.263901
1689893,Sanghan,PH,9.08556,125.572777
1689911,Sangay,PH,6.445,124.044441
1689916,Sangat,PH,10.136,123.689598
1689930,San Gabriel,PH,16.67556,120.403061
1689931,San Gabriel First,PH,15.7634,120.464401
1689954,Del Monte,PH,14.6418,121.0177
1689969,San Francisco,PH,15.6287,120.436798
1689994,Aurora,PH,13.34806,122.520561
1690033,San Fernando,PH,16.61591,120.316628
1690065,City of San Fernando,PH,15.06667,120.666672
1690082,San Felipe,PH,15.81667,120.599998
1690085,San Felipe Old,PH,15.5014,120.907799
1690086,"Poblacion, San Felipe",PH,15.06222,120.07
1690094,San Fabian,PH,16.1231,120.405602
1690100,San Eugenio,PH,16.3598,120.357002
1690106,San Esteban,PH,17.329901,120.445099
1690117,San Enrique,PH,11.0712,122.655998
1690122,San Emilio,PH,17.22611,120.611671
1690127,San Eduardo,PH,12.1679,125.450302
1690140,Sandolot,PH,9.10472,123.01944
1690144,San Dionisio,PH,11.271,123.096397
1690158,San Diego,PH,14.1872,121.486702
1690170,Sandiat Centro,PH,17.074039,121.66584
1690172,Sandayong Sur,PH,10.49583,123.998894
1690183,San Cristobal,PH,15.56667,120.76667
1690191,San Clemente,PH,15.7124,120.359001
1690198,San Celestio,PH,13.92556,121.236389
1690200,San Casimiro,PH,15.55306,120.78083
1690203,San Carlos City,PH,10.5,123.416672
1690209,San Carlos,PH,15.5448,120.893097
1690233,San Bernardo,PH,17.40382,121.753853
1690245,San Benito,PH,14.85083,120.427498
1690257,San Basilio,PH,15.0335,120.583702
1690275,San Aquilino,PH,12.59743,121.48671
1690295,San Antonio,PH,17.27323,121.792641
1690409,San Anton,PH,15.3457,120.919701
1690428,San Andres,PH,15.7222,120.778
1690456,San Alfonso,PH,7.78028,126.42028
1690459,San Alejandro,PH,15.5497,120.8601
1690493,San Agustin,PH,14.9903,120.606003
1690554,Sampiro,PH,13.78417,121.384171
1690563,Sampao,PH,7.59389,125.66111
1690570,Sampaloc,PH,14.5402,121.360199
1690591,Sampagar,PH,7.51389,124.955276
1690598,Samon,PH,15.93972,120.655281
1690607,Sambuluan,PH,6.88333,124.699997
1690623,Samboan,PH,9.5276,123.3069
1690649,Province of Samar,PH,11.83333,125.0
1690664,Samal,PH,14.76778,120.54306
1690668,Island Garden City of Samal,PH,7.08333,125.75
1690681,San Salvador,PH,11.00278,122.835281
1690684,Salvador,PH,7.89528,123.843613
1690687,Salvacion I,PH,15.8396,120.915901
1690700,Salvacion,PH,13.6017,123.473801
1690774,Salug,PH,8.11472,122.783333
1690823,Salogon,PH,13.6586,123.522499
1690866,Salinungan Proper,PH,16.869061,121.61454
1690869,Salingogan,PH,13.4333,123.192299
1690880,Salinas,PH,16.369499,121.018799
1690889,Salimbao,PH,7.2225,124.253326
1690891,Salimbalan,PH,8.27417,124.721939
1690908,Salcedo,PH,17.15472,120.539436
1690920,Salaza,PH,15.4541,119.955299
1690934,Salay,PH,8.85917,124.789169
1690937,Salawagan,PH,7.70528,125.114998
1690955,Salapungan,PH,15.1337,120.929001
1690984,Salamanca,PH,10.74655,123.529999
1691045,Saint Bernard,PH,10.28333,125.183327
1691060,Sagurong,PH,13.7805,122.959396
1691061,Sagunto,PH,16.200701,120.5149
1691084,Saguing,PH,6.98028,125.078056
1691086,Saguiaran,PH,8.03306,124.269997
1691090,Sagud-Bahley,PH,16.1166,120.390999
1691091,Saguday,PH,16.542801,121.563797
1691103,Sagrada Familia,PH,13.269,123.397697
1691106,Sagrada,PH,13.5301,123.452698
1691107,Sagpon,PH,13.15,123.73333
1691123,Sagnay,PH,13.6029,123.522499
1691137,Sagbayan,PH,9.9144,124.091904
1691150,Sagay,PH,10.94472,123.424171
1691153,Sagay City,PH,10.86667,123.383331
1691166,Sagasa,PH,10.46917,122.895279
1691172,Sagang,PH,10.3612,123.072197
1691173,Sagana,PH,15.5689,121.152199
1691184,Sagada,PH,17.084,120.899597
1691193,Sadsalan,PH,6.82306,124.622223
1691194,Sadsadan,PH,16.9333,120.866699
1691210,Sadanga,PH,17.16514,121.017242
1691259,Sabtang,PH,20.335661,121.871567
1691274,Sablig,PH,16.264299,119.990097
1691280,Sablayan,PH,12.8346,120.768997
1691286,Sablan,PH,16.493,120.495399
1691329,Sabangan,PH,17.003599,120.923203
1691346,Sabang Indan,PH,14.2194,122.9151
1691398,Saavedra,PH,9.98517,123.371582
1691440,Roxas City,PH,11.58528,122.751106
1691441,Roxas,PH,17.11894,121.62014
1691463,Rotonda,PH,6.52194,124.889999
1691480,Rosario,PH,16.2304,120.486298
1691509,Rosales,PH,15.89444,120.632782
1691525,Ronda,PH,9.999,123.4095
1691530,Rominimbang,PH,7.5,124.300003
1691537,Province of Romblon,PH,12.5,122.25
1691538,Romblon,PH,12.57513,122.270813
1691561,Rogongon,PH,8.23333,124.333328
1691591,Province of Rizal,PH,14.58333,121.166672
1691592,Rizal,PH,17.8486,121.346603
1691594,Liwan,PH,17.5191,121.632004
1691695,Rissing,PH,16.8752,120.434502
1691703,Rio Tuba,PH,8.50613,117.431686
1691712,Rimus,PH,16.8764,120.396599
1691713,Rimpeso,PH,7.02389,124.100281
1691769,Reina Mercedes,PH,16.985451,121.826637
1691779,Hacienda Refugio,PH,10.52166,123.444504
1691803,Recodo,PH,11.94914,123.736954
1691806,Robonkon,PH,7.7535,123.418701
1691811,Real,PH,15.8085,120.346802
1691862,Rapu-Rapu,PH,13.1866,124.125603
1691872,Ransang,PH,8.96028,117.582779
1691899,Ranao,PH,16.2076,119.815498
1691903,Ramos West,PH,16.698891,121.61306
1691904,Ramos,PH,15.6653,120.640602
1691909,Ramon Magsaysay,PH,8.00194,123.509438
1691911,Ramon,PH,16.784161,121.535042
1691919,Ramain,PH,7.97083,124.345284
1691929,Rajal Norte,PH,15.4377,120.871201
1691941,Ragay,PH,13.8183,122.792297
1691946,Ragan Norte,PH,17.32563,121.774239
1691948,Ragandang,PH,6.66386,124.120644
1691968,Quitang,PH,13.5513,123.052902
1691973,Quisao,PH,14.4347,121.334396
1691976,Quirino,PH,17.15556,120.669998
1691995,Quipot,PH,13.93167,121.315826
1692018,Quintong,PH,15.99528,120.26722
1692032,Quinipot,PH,7.18028,122.220284
1692052,Kinatakutan,PH,13.9525,122.47583
1692063,Quinarayan,PH,17.444099,120.472198
1692066,Quinapundan,PH,11.15833,125.521942
1692100,Quinagaringan,PH,11.11972,122.585564
1692113,Quinabigan,PH,12.9936,121.478119
1692136,Quilo-quilo,PH,13.8638,121.220901
1692147,Quiling,PH,18.068331,120.543892
1692151,Kilib,PH,14.13333,121.566673
1692174,Quibal,PH,17.7159,121.811348
1692184,Quiapo,PH,14.6,120.983299
1692193,Quezon City,PH,14.63333,121.033333
1692194,Province of Quezon,PH,14.66667,121.5
1692196,Quezon,PH,17.31303,121.606537
1692241,Quebiauan,PH,15.03333,120.683327
1692287,Putol,PH,13.9922,120.727501
1692291,Putlod,PH,15.3706,120.8675
1692300,Puting Kahoy,PH,14.2157,121.030998
1692302,Putingkahoy,PH,13.83023,121.32753
1692318,Putiao,PH,13.0195,123.714798
1692330,Putat,PH,10.7858,123.846901
1692360,Puro Pinget,PH,17.68083,120.357224
1692364,Puro,PH,12.4841,123.382698
1692367,Puricay,PH,6.68614,124.069572
1692373,Porais,PH,15.75444,121.042778
1692376,Purac,PH,15.252,120.016899
1692377,Pura,PH,15.6248,120.648003
1692398,Pontian,PH,8.28111,124.900284
1692400,Punta Silum,PH,8.38167,124.26944
1692416,Paddaya,PH,18.318371,121.755051
1692419,Punta,PH,14.2914,121.307404
1692444,Punolu,PH,7.05,124.583328
1692460,Pongol,PH,8.27861,124.748329
1692475,Puncan,PH,15.9071,120.9907
1692477,Punay,PH,5.96139,121.198059
1692479,Punao,PH,10.56667,123.400002
1692481,Punang,PH,9.0169,118.0495
1692489,Pulupandan,PH,10.5203,122.801697
1692491,Pulung Santol,PH,15.0456,120.560501
1692493,Pulungmasle,PH,15.0102,120.5429
1692520,Pulong Santa Cruz,PH,14.27917,121.085281
1692522,Pulong Sampalok,PH,14.9611,121.060898
1692529,Pulong Gubat,PH,14.86667,120.900002
1692549,Pulo,PH,15.246,120.928497
1692565,Pulilan,PH,14.90167,120.849167
1692603,Pulangbato,PH,13.7475,121.398613
1692650,Pugo,PH,16.3221,120.467003
1692682,Puerto Princesa City,PH,9.73333,118.73333
1692685,Puerto Princesa,PH,9.73917,118.735283
1692688,Puerto Galera,PH,13.5006,120.954803
1692691,Puerto Bello,PH,10.9733,124.535103
1692699,Puelay,PH,15.885,120.574173
1692706,Pudoc,PH,16.921499,120.4235
1692708,Pudoc North,PH,17.60667,120.370277
1692730,Pualas,PH,8.01722,123.848061
1692746,Prosperidad,PH,10.51611,123.306389
1692754,Progreso,PH,13.90361,122.085564
1692763,Prinza,PH,14.2,121.133331
1692776,Prieto Diaz,PH,13.04167,124.193893
1692780,President Roxas,PH,11.431,122.927902
1692784,President Quirino,PH,6.70389,124.737221
1692788,Pitogo,PH,10.1214,124.553299
1692792,Parabcan,PH,13.7088,123.745003
1692800,Prado Siongco,PH,14.8814,120.517601
1692802,Pozorrubio,PH,16.111,120.543999
1692817,Pototan,PH,10.9437,122.635201
1692820,Potot,PH,12.20345,123.431908
1692825,Patong,PH,12.33643,125.28521
1692844,Potia,PH,16.85,121.48333
1692871,Port Barton,PH,10.47556,119.247223
1692872,Port Area,PH,14.5833,120.966698
1692873,Portal,PH,15.736,121.062302
1692901,Poro,PH,10.6292,124.408699
1692914,Porac,PH,15.0711,120.542297
1692937,Poona-Piagapo,PH,8.08333,124.116669
1692977,Pontevedra,PH,11.4812,122.832497
1692985,Ponso,PH,13.291,123.517097
1692989,Ponot,PH,8.452,123.022202
1692996,Ponong,PH,11.0829,122.626099
1693018,Pung-Pang,PH,6.4975,125.463333
1693020,Pantukan,PH,7.16333,125.89917
1693047,Pondaguitan,PH,6.36115,126.17778
1693056,Puloypuloy,PH,6.63517,124.096001
1693066,Polopina,PH,11.2068,123.165901
1693069,Polonoling,PH,6.285,124.96833
1693072,Polong Norte,PH,15.9045,120.4207
1693075,Polong,PH,15.9771,120.200897
1693077,Polomolok,PH,6.22167,125.06398
1693089,Polo,PH,16.19833,119.94944
1693112,Polloc,PH,7.35528,124.220833
1693125,Polillo,PH,14.71222,121.939171
1693136,Polangui,PH,13.2923,123.485497
1693142,Polañge,PH,12.39667,124.631111
1693145,Polanco,PH,8.5329,123.361702
1693150,Polahongon,PH,10.5288,124.969398
1693156,Pola,PH,13.14379,121.441521
1693171,Pogonsili,PH,15.8189,120.258102
1693201,Poctol,PH,13.81952,121.432037
1693238,Plaridel,PH,15.65,121.0
1693268,Placer,PH,11.8687,123.918404
1693394,Limbuhan,PH,11.88376,124.05011
1693396,Pio Duran,PH,13.02928,123.444962
1693401,Pio,PH,15.0466,120.518097
1693406,Pinukpuk,PH,17.616671,121.400002
1693409,Pinugay,PH,14.5967,121.262299
1693410,Pintuyan,PH,9.9441,125.249397
1693436,Pinoma,PH,16.876671,121.720833
1693440,Pinokawan,PH,10.34118,123.2939
1693461,Pinit,PH,13.5686,123.414001
1693468,Pinili,PH,17.9517,120.527802
1693491,Pines,PH,8.45222,123.807503
1693502,Pandasan,PH,7.2838,125.8535
1693506,Pindangan Centro,PH,15.86056,120.551392
1693510,Pinayagan Norte,PH,9.93333,123.949997
1693529,Pinaring,PH,7.22889,124.310562
1693574,Pinamungahan,PH,10.2708,123.5839
1693590,Pinamopoan,PH,11.31472,124.573891
1693603,Pinambaran,PH,15.2018,120.9785
1693618,Pinamalayan,PH,13.0357,121.488419
1693641,Piñahan,PH,15.6266,121.062103
1693652,Pinagsibaan,PH,13.8348,121.321182
1693661,Pinagsabangan,PH,13.26559,121.26812
1693721,Panadtaban,PH,6.90083,124.642776
1693742,Piña,PH,10.63956,122.638199
1693749,Pimbalayan,PH,6.86917,124.672501
1693778,Pililla,PH,14.4854,121.306198
1693785,Pilig,PH,17.342779,121.773888
1693794,Pili,PH,13.66667,123.316673
1693835,Pilar,PH,17.4165,120.595398
1693870,Pila,PH,14.2325,121.364799
1693874,Pikit,PH,7.05444,124.671944
1693902,Pigkelegan,PH,7.23111,124.324722
1693903,Pigcawayan,PH,7.27722,124.42556
1693927,Pidsandawan,PH,6.93222,124.590828
1693935,Pidigan,PH,17.57,120.590302
1693941,Piddig,PH,18.165501,120.717499
1693970,Piat,PH,17.790501,121.477997
1693981,Pias,PH,15.34526,121.07473
1693987,Piape I,PH,10.7288,121.972397
1694008,Republic of the Philippines,PH,13.0,122.0
1694028,Perrelos,PH,10.1169,123.673798
1694045,Perez,PH,14.195,121.923058
1694072,Peñarrubia,PH,17.564699,120.651901
1694075,Peñaranda,PH,15.35116,121.003929
1694089,Peñablanca,PH,17.62421,121.786652
1694092,Peña,PH,12.089,123.9384
1694114,Pedtad,PH,7.16056,124.814438
1694158,Paypay,PH,11.2152,123.976196
1694167,Payocpoc Sur,PH,16.49444,120.328056
1694199,Payapa,PH,13.99804,120.892059
1694209,Payao,PH,10.18333,122.949997
1694234,Pawing,PH,11.18,125.002777
1694236,Pawili,PH,13.51667,123.283333
1694241,Pawican,PH,12.0741,123.970596
1694250,Pawak,PH,8.01634,124.25647
1694252,Pawa,PH,13.17472,123.73278
1694262,Pavia,PH,10.77611,122.545563
1694267,Paulba,PH,13.17875,123.462517
1694286,Pau,PH,15.03333,120.716667
1694290,Patuto,PH,14.11667,120.966667
1694297,Patonan,PH,10.56816,123.472298
1694317,Pattao,PH,18.249269,121.815948
1694319,Patrocinio,PH,8.6125,124.845558
1694327,Patria,PH,11.7403,122.017097
1694331,Patpata Segundo,PH,17.183331,120.433327
1694338,Pato-o,PH,12.43056,122.06472
1694365,Patnongon,PH,10.9132,121.993698
1694369,Patnanungan,PH,14.78333,122.183327
1694382,Patindeguen,PH,7.21972,124.498329
1694383,Patin-ay,PH,8.55056,125.937218
1694396,Patique,PH,10.237,122.8993
1694403,Pateros,PH,14.5391,121.072601
1694412,Patayac,PH,15.963,120.431801
1694418,Patawag,PH,8.10639,122.620827
1694432,Patao,PH,11.2202,123.692497
1694475,Patabog,PH,13.45306,122.456108
1694477,Pata,PH,17.7152,121.501801
1694484,Pasuquin,PH,18.3328,120.617699
1694491,Pastrana,PH,11.13667,124.885559
1694498,Passi,PH,11.10778,122.641937
1694500,City of Passi,PH,11.15,122.650002
1694506,Pasong Tamo,PH,14.6809,121.067299
1694514,Pasong Kawayan Primero,PH,14.34745,120.870506
1694556,Pasil,PH,17.383329,121.133331
1694579,Pasig,PH,14.58699,121.064957
1694585,Pasibi West,PH,15.8456,120.368401
1694589,Pasian,PH,7.92806,126.067223
1694631,Pasacao,PH,13.5118,123.042603
1694660,Parista,PH,15.8536,120.9282
1694663,Parioc Segundo,PH,17.16667,120.466667
1694667,Paringao,PH,16.571671,120.324173
1694680,Parian Dakula,PH,5.55667,120.771942
1694687,Parion,PH,11.4748,122.697197
1694759,Parangan,PH,5.08389,119.938332
1694767,Parang,PH,14.6331,120.449303
1694781,Paranaque City,PH,14.48156,121.017487
1694791,Paraiso,PH,10.88333,123.366669
1694803,Paradahan,PH,14.32335,120.860458
1694806,Parada,PH,14.7,120.983299
1694807,Paracelis,PH,17.26667,121.466667
1694812,Paracale,PH,14.2804,122.788101
1694826,Papaya,PH,15.3207,120.8368
1694861,Paombong,PH,14.83111,120.789169
1694871,Paoay,PH,18.0616,120.522102
1694895,Panukulan,PH,14.93333,121.814438
1694898,Panognawan,PH,11.1619,124.004997
1694914,Pantubig,PH,14.96806,120.95472
1694929,Pantijan No 2,PH,14.23306,120.80056
1694941,Pantay Na Matanda,PH,14.1175,121.121109
1694949,Pantar,PH,8.06611,124.258331
1694955,Pantao-Ragat,PH,8.08333,124.133331
1694957,Pantao Ragat,PH,8.06667,124.116669
1694964,Pantao,PH,13.1944,123.327103
1694988,Pantabangan,PH,15.8113,121.144302
1694992,Pansoy,PH,13.1825,122.598892
1695002,Pansol,PH,13.8866,121.243202
1695053,Panlinlang,PH,15.18333,120.699997
1695065,Panlaitan,PH,12.11907,119.84861
1695082,Panitan,PH,11.466,122.772499
1695083,Panitian,PH,9.0965,118.086403
1695097,Paniqui,PH,15.6689,120.580597
1695107,Panique,PH,12.47972,122.015282
1695137,Panikihan,PH,13.90278,122.13472
1695142,Panikian,PH,9.32935,125.9338
1695175,Pangyan,PH,5.70083,125.281113
1695180,Simbahan,PH,6.3032,120.583603
1695185,Pangulayan,PH,13.0398,121.447922
1695194,Panguiranan,PH,12.06986,123.318512
1695220,Pangpang,PH,15.93944,120.309174
1695250,Pañgobilian,PH,8.80111,117.859444
1695262,Panglao,PH,9.57806,123.745827
1695283,Pangil,PH,14.4008,121.468498
1695292,Pangian,PH,6.46278,125.54528
1695324,Pangdan,PH,11.74444,124.916672
1695357,Province of Pangasinan,PH,15.91667,120.333328
1695360,Pangascasan,PH,16.116911,120.086639
1695377,Pangapisan,PH,16.19639,119.984444
1695383,Pangao,PH,13.91722,121.125557
1695391,Pangantocan,PH,7.84722,124.8125
1695399,Panganiban,PH,16.0075,120.7752
1695427,Pangal Sur,PH,16.617599,121.663101
1695438,Pangabuan,PH,8.05694,123.695831
1695444,Pang,PH,5.94837,121.2883
1695455,Pando,PH,15.39395,120.684731
1695462,Pandi,PH,14.865,120.957222
1695504,New Pandanon,PH,10.55696,123.147499
1695506,Pandan Niog,PH,6.2282,120.563103
1695546,Pandan,PH,14.0453,124.169403
1695583,Pandacaqui,PH,15.1835,120.6455
1695594,Pancol,PH,10.8715,119.415703
1695598,Pance,PH,15.6885,120.620102
1695602,Panaytayon,PH,9.95,123.98333
1695614,Panayacan,PH,11.7603,122.223602
1695619,Panay,PH,11.55778,122.794167
1695620,Pan-an,PH,8.21917,123.840279
1695693,Pananaw,PH,5.98111,121.214722
1695702,Panan,PH,15.2134,120.027199
1695728,Panalo-on,PH,7.91667,123.75
1695734,Panalipan,PH,10.64833,124.021667
1695736,Panalingaan,PH,8.78417,117.423058
1695743,Panalanoy,PH,11.25111,125.006393
1695751,Panacan,PH,9.24627,118.408203
1695802,Panabuan,PH,5.9616,120.9627
1695804,Panabo,PH,7.30806,125.684174
1695808,Panabingan,PH,15.3764,120.767502
1695830,Pamplona,PH,18.466391,121.34111
1695848,Province of Pampanga,PH,15.06667,120.666672
1695887,Pambujan,PH,12.5642,124.927597
1695893,Pambuhan,PH,13.9736,123.083702
1695898,Pambisan,PH,13.0137,121.412819
1695909,Pamatawan,PH,14.92779,120.213631
1695921,Pamantingan,PH,6.70444,124.458893
1695956,Palusapis,PH,15.68417,120.862778
1695982,Paluan,PH,13.416,120.462303
1695994,Palsong,PH,13.4248,123.296303
1696017,Palompon,PH,11.0508,124.3843
1696023,Palomoc,PH,7.9153,122.582901
1696041,Palo,PH,11.1575,124.990829
1696047,Palma Gil,PH,7.64222,125.629173
1696061,Palkan,PH,6.29639,125.03167
1696105,Palimbang,PH,6.21056,124.189438
1696136,Palian,PH,6.37389,124.910561
1696140,Palhi,PH,10.6498,124.806198
1696141,Palguyod,PH,16.1227,120.519997
1696145,Palestina,PH,13.6117,123.249001
1696147,Paldit,PH,16.16667,120.533333
1696164,Palayan City,PH,15.55,121.083328
1696177,Province of Palawan,PH,10.0,118.75
1696188,Palauig,PH,15.435,119.904503
1696217,Palaroo,PH,11.4056,124.483002
1696234,Palapag,PH,12.5458,125.1147
1696256,Palanit,PH,12.32134,124.343407
1696261,Palangue,PH,14.28417,120.811394
1696289,Palanas,PH,12.1458,123.9216
1696312,Palampas,PH,10.52778,123.404716
1696333,Palali,PH,14.30622,122.48571
1696354,Palahanan Uno,PH,13.83113,121.356392
1696360,Palagao Norte,PH,18.04319,121.699051
1696368,Palacpalac,PH,16.131201,120.530502
1696395,Pakil,PH,14.3835,121.4786
1696398,Pakiad,PH,10.71278,122.52417
1696416,Pajo,PH,11.2306,124.013802
1696428,Paitan Este,PH,16.08532,120.031639
1696431,Paitan Norte,PH,15.83333,120.73333
1696437,Paitan,PH,6.65972,124.871391
1696448,Paiisa,PH,13.925,121.35611
1696482,Pagudpud,PH,18.5616,120.786797
1696505,Pagsanjan,PH,14.2732,121.4552
1696512,Pagsanghan,PH,11.9657,124.721199
1696524,Pagsañgahan,PH,13.21583,122.54306
1696529,Pagsanahan Norte,PH,17.9193,120.445801
1696538,Pagsabangan,PH,7.48111,125.749443
1696614,Pagbilao,PH,13.975,121.69194
1696652,Pagatin,PH,6.97306,124.475281
1696662,Pag-asa,PH,7.57556,125.683891
1696679,Pagangan,PH,7.11444,124.595284
1696683,Pagaluñgan,PH,7.14167,124.380562
1696684,Pagalungan,PH,7.05667,124.700829
1696710,Pagadian,PH,7.8257,123.436996
1696718,Paete,PH,14.3647,121.482903
1696738,Padre Zamora,PH,10.06667,123.25
1696742,Padre Garcia,PH,13.8791,121.213898
1696744,Padre Burgos,PH,13.92028,121.814438
1696751,Padong,PH,18.052219,120.756668
1696767,Padapada,PH,15.5517,120.516296
1696772,Padang,PH,13.2196,123.765503
1696780,Padada,PH,6.64111,125.345001
1696808,Paco Roman,PH,15.6597,121.0877
1696814,Pacol,PH,10.45,122.816673
1696828,Paclolo,PH,12.37675,121.173508
1696886,Paatan,PH,7.11972,124.923889
1696896,Paagahan,PH,14.4447,121.401001
1696898,Ozamiz City,PH,8.15,123.833328
1696924,Owak,PH,10.55,123.699997
1696942,Oton,PH,10.69306,122.47361
1696960,Utabi,PH,12.6417,123.909203
1696973,Osmeña,PH,12.7315,123.331802
1696989,Oslob,PH,9.5211,123.431503
1696995,Osias,PH,7.6,124.816673
1696996,Osiao,PH,13.0914,123.981102
1697005,Oroquieta City,PH,8.48333,123.800003
1697006,Oroquieta,PH,8.48583,123.804443
1697007,Orong,PH,9.9375,122.828888
1697014,Ormoc City,PH,11.0,124.616669
1697018,Ormoc,PH,11.00639,124.607498
1697023,Orion,PH,14.62056,120.581673
1697042,Oras,PH,12.1406,125.439697
1697046,Orani,PH,14.8006,120.537102
1697052,Oracon,PH,10.4782,122.5839
1697072,Opol,PH,8.52139,124.571114
1697110,Ondoy,PH,11.81917,122.126106
1697155,Olutanga,PH,7.31056,122.84639
1697172,Olongapo City,PH,14.83333,120.26667
1697175,Olongapo,PH,14.82917,120.282784
1697191,Olingan,PH,8.53139,123.319443
1697203,Olea,PH,15.86667,120.5
1697245,Okiot,PH,9.56667,123.166672
1697260,Ogtongon,PH,10.78139,123.528893
1697266,Ogod,PH,12.9009,123.616997
1697294,Odiongan,PH,12.40167,121.991943
1697301,Odiong,PH,12.5931,121.503197
1697310,Odicon,PH,13.53,123.0588
1697320,Ocoy,PH,11.1716,123.7948
1697326,Ochanado,PH,11.6139,122.483299
1697331,Ocaña,PH,10.0656,123.624397
1697332,Ocampo,PH,13.5594,123.376099
1697361,Obong,PH,9.741,123.509804
1697376,Obando,PH,14.7098,120.936203
1697387,Oaqui,PH,16.858299,120.412399
1697434,Numancia,PH,11.7059,122.3284
1697439,Noling,PH,6.65984,124.099808
1697447,Nugas,PH,9.6968,123.441498
1697456,Province of Nueva Vizcaya,PH,16.33333,121.333328
1697457,Nueva Vida Sur,PH,9.7846,124.1745
1697459,Nueva Valencia,PH,10.51077,122.531502
1697464,Nueva Fuerza,PH,9.8464,124.167
1697471,Nueva Era,PH,17.9163,120.664101
1697473,Province of Nueva Ecija,PH,15.58333,121.0
1697486,Noveleta,PH,14.42922,120.87989
1697489,Novallas,PH,9.5125,123.119438
1697497,Norzagaray,PH,14.9109,121.049301
1697549,Province of Northern Samar,PH,12.33333,124.666672
1697559,Province of Cotabato,PH,7.01667,125.083328
1697577,Norala,PH,6.5225,124.659172
1697607,Nuing,PH,5.63278,125.43528
1697622,Niugan,PH,14.95,120.966667
1697663,Ninoy,PH,15.8596,120.247803
1697675,Nilombot,PH,16.0308,120.437202
1697696,Nieves,PH,15.3274,120.948502
1697707,Nibaliw Central,PH,16.127501,120.402702
1697734,New Washington,PH,11.6508,122.432198
1697736,New Visayas,PH,7.52333,125.623329
1697739,New Sibonga,PH,7.5609,125.929802
1697753,New Panay,PH,6.75861,124.589172
1697754,New Panamao,PH,5.95,121.199997
1697762,Lucena,PH,10.8794,122.596703
1697764,New Leyte,PH,7.5,125.75
1697765,New Lagao,PH,6.70278,124.641388
1697769,New Iloilo,PH,6.54778,124.789719
1697773,New Corella,PH,7.5866,125.8237
1697775,New Cebu,PH,7.09528,125.033607
1697782,New Bohol,PH,7.5233,125.836304
1697786,New Batu Batu,PH,5.06667,119.883331
1697787,Bantacan,PH,7.604,126.129799
1697793,New Agutaya,PH,10.56139,119.307777
